X,Y,fid,handle,block,etype,space,layer,olinetype,linetype,color,ocolor,color24,transparency,lweight,linewidth,ltscale,visible,thickness,ext,height,text,angle,widthscale,oblique,style,textgen,alignh,alignv,interlin,icon_url
35.5266653743294,33.8895481345042,"82","5351","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"5146",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5268005818754,33.8897048451923,"83","5352","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4467",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.526609207762,33.8898370295899,"84","5353","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4468",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.526740789116,33.8898952986464,"85","5354","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4469",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5268692007123,33.889916964855,"86","5355","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"82",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5265238444206,33.8899626581648,"87","5356","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"81",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5263565433224,33.8899532665314,"88","5357","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"606",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.52662817257,33.8902673102331,"89","5358","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"79",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5266141684944,33.890445854305,"90","5359","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4259",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5266141187238,33.8905823200662,"91","5360","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"78",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.526592771882,33.8906786372942,"92","5361","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"77",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5266656927597,33.8908500366044,"93","5362","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"76",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5266830301808,33.8909906763912,"94","5363","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"75",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5271393447212,33.891067013035,"95","5364","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1511",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5269890523516,33.8912193118069,"96","5365","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4945",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5267595880982,33.8912851398434,"97","5366","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4944",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264935596164,33.8913331692554,"98","5367","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4943",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5266159156266,33.8913690159249,"99","5368","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4942",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5267961618441,33.8915580875718,"100","5369","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4558",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264231832091,33.8908462587489,"101","5370","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"3696",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5252444774351,33.8889240729643,"102","5371","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"3761",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5258549119124,33.8896047136963,"103","5372","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"3579",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260359279145,33.888870770845,"104","5373","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"601",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5266337478149,33.8892996838879,"105","5374","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"5145",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5267609719992,33.8892907678508,"106","5375","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"5144",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5251487069315,33.889108917445,"107","5376","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"5024",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5257152085698,33.8895911978692,"108","5377","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"3580",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.525790237386,33.8909925624612,"109","5378","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"5508",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5258043539428,33.8891658728028,"110","10193","-1","45","0",hatch,continuous,,"128,128,128,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,CONSTRUCTION,269.568666666667,1,0,ITALICT,"0","4","0",-1,
